,Item_ID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,Price
377,Item_377,6.24476470718616,1.66798812777917,5.99342531912931,5.30711338645352,3.45753275741085,2.06712689285794,1.92618089816674,5.70659728679462,1441
378,Item_378,6.50897007740071,8.82640620635159,3.40222600174539,2.07129353988688,2.83319328272381,9.90049196708118,9.27287812014155,9.43914531620897,1647
379,Item_379,8.49902718750571,4.03822405431184,2.1942403518685,9.66699945246352,4.05748023904101,4.90794955549396,3.59615027524506,8.52499095736693,1411
380,Item_380,5.4189822157431,4.98483559837162,3.58139226318532,6.54196229763044,5.7732003197575,7.21926156754362,2.54854759665233,1.45933291190229,1613
381,Item_381,4.990900030224,6.82500419805372,9.88998466619445,4.77471148778618,5.14790358050522,1.11813182498554,6.93992414013074,5.94232971098309,1587
382,Item_382,4.43870124218094,7.20060826428662,4.83546531067165,4.23819126903524,4.51853718153693,3.02064421920838,8.96713288077272,7.62284706693633,1115
383,Item_383,3.68404485714088,4.0334848115032,3.81618985971815,7.4702436355671,2.40567160176513,3.80738588295868,5.20914780739876,6.70184626744721,893
384,Item_384,7.85225760888297,7.75369047431594,1.87558832382563,7.45184849087208,4.50829713143429,1.49831483114735,5.71853430603136,8.77304330319273,974
385,Item_385,5.04499649589428,7.0550173187625,3.04593331294163,4.61380243941887,9.47411651441208,1.02929298378639,7.01520849175009,3.09407617127436,1128
386,Item_386,2.40011827323418,4.24383694430618,1.99776749857757,5.48760283097857,9.690341727496,8.94373280920755,2.80208095158157,4.53824965318705,1609
387,Item_387,9.42322993402664,1.0115474348208,2.32623795428603,3.63219813839205,3.37931031640044,8.6705371783996,7.88655171363609,7.50607199172516,1040
388,Item_388,4.27265279728437,7.08295544582754,2.30982117293927,5.67676188651623,7.55988246571531,4.39361794021018,8.47347642711676,2.18779127726829,1178
389,Item_389,2.03724851753178,2.8142269503399,6.09801352399111,7.02558840997548,1.07178268331311,2.01730266901387,9.55368997005949,5.4558012915444,1861
390,Item_390,6.10637936612751,8.13436655152185,7.51488485064896,1.02714013942828,2.37710823785788,7.80041618031995,2.53751041612504,4.59949197644887,1504
391,Item_391,9.3537370614865,5.48908922448187,2.13368637565231,3.25923629560586,5.76771902927024,2.45058317748418,1.42995629489235,6.76575156469908,1811
392,Item_392,8.87668017843487,7.19762133273918,7.73811809812086,1.38114903805289,7.41364480857594,6.07635052090096,6.42024148267984,1.85866881589298,1284
393,Item_393,8.52507202591988,1.55068337707729,1.47411109174606,4.88054083160419,1.0863258077659,7.83382162195808,9.90977087391645,4.86794896175177,1218
394,Item_394,6.72636037325673,6.14088041470997,8.97695948008847,8.07730301683832,4.58250165973251,1.48976911838227,9.94722537043992,8.31117728432331,1253
395,Item_395,2.71085692981402,1.21977011243148,1.10018457904333,3.58358626489627,6.74117831498668,7.19784071887645,5.41048645617486,6.53718593047796,1520
396,Item_396,2.86680037249074,3.43147679028602,6.38985461026786,1.29494665833001,7.27290215883923,6.69156643825542,8.60451542275549,6.24405719130301,1984
397,Item_397,7.53862942348186,1.46887241471175,1.31696598729874,9.6660043685769,4.37168998052283,6.11608637457626,9.56063702230675,3.28209900086505,919
398,Item_398,9.32143538783647,3.95606577341043,9.83487581401065,2.43820177321237,1.24666787735441,7.60564007732074,6.54585419279341,6.83019229847681,1561
399,Item_399,8.22727477258791,4.29709317960488,5.86233320773284,4.71758054175395,9.07639035814312,2.99021098992893,8.69788900966853,3.73029960891693,1386
400,Item_400,8.08039970634212,4.10489558285781,3.63561123613152,6.08538361236717,6.89930859471099,5.10988420246073,1.3708523368623,8.76899845860145,1516
401,Item_401,5.11787595614798,7.45056067276285,1.48211045590311,7.43918395644177,8.96559197586527,4.29476486290965,5.7037766244319,2.54627222008752,1527
402,Item_402,5.2441867216271,3.7133994234441,8.74933790371457,7.12348698127474,6.27924746254714,2.8339742607537,3.06925540243238,6.28832584401227,1409
403,Item_403,4.84238806445936,9.58222435598704,7.7292372734464,5.08362361990448,8.9636795421578,5.79059796432754,8.28813380413138,9.55470669423658,1923
404,Item_404,6.77738695230805,4.95650055282863,9.1565202714231,4.66350323070761,4.56746062763148,5.67870519833656,9.22837423962129,3.90656809990218,1170
405,Item_405,1.87314415243422,4.63653734980255,2.54164721298025,7.52701098330166,3.45007920234888,4.46013236744866,5.02537448587443,3.64594634197144,1301
406,Item_406,8.73445790414527,4.83508256938047,8.20099793490844,4.79269396740788,9.36571623083696,3.28541091158159,5.29063832862874,5.70798880533063,916
407,Item_407,7.32059114999021,1.72844874867429,7.31470042840023,9.83547663187747,7.94478344524377,9.22272246426791,6.73823264748819,9.5666810345572,825
408,Item_408,4.20854748660184,3.65571065057469,6.58432552796163,8.51867687243316,5.98462466441957,1.06666066039531,6.31106084994762,7.72019623973202,1622
409,Item_409,9.85481468574128,8.9343177508587,4.89484120160552,1.7816808847248,1.70289073486141,3.97546212007052,4.26847523103243,4.96178736200099,1832
410,Item_410,2.63775076684799,4.40046791621836,5.20785188403685,8.57685910225369,9.18410160988081,4.22435101002392,8.43929462130971,2.40447464208393,1347
411,Item_411,8.17532176752171,5.81375012140031,4.01591923674982,5.64936817447803,5.81161394313605,4.28231259869746,4.87684644670358,6.50630089604296,1579
412,Item_412,1.52147639261954,1.14569929662696,1.20175520145497,8.12645299591845,9.09831270222462,7.39877607823307,5.67667724860993,3.65225922500607,867
413,Item_413,9.93988768937122,8.60361628650966,3.02011679260732,2.47058343068665,9.81217466145476,5.05355115576618,7.36983369117638,6.73889073420976,1005
414,Item_414,3.57736210100727,8.63915120545865,7.29637730888916,8.33838458799527,4.08814166066731,9.11948821791332,8.49875496462505,3.05605410973968,1847
415,Item_415,4.87481199511169,3.85631437213979,9.26801123978236,5.73973409818412,6.82104130387233,7.68946578727537,7.71491567027207,9.31876039377186,1828
416,Item_416,2.52661098905895,2.19725973976571,9.11319009577015,3.59269340859914,1.57826431947449,5.41155659233378,9.69909820688751,4.47527384880456,834
417,Item_417,3.43934886393009,1.88854575381501,1.32598689336672,4.38684887223384,1.44446668933529,4.07290322920741,7.43011553814125,2.08505005779147,1185
418,Item_418,1.68469453176799,6.37913185722361,2.24706224684889,8.63409138573804,3.57856363870472,3.91106497078034,7.2426419094663,4.50134654201091,1717
419,Item_419,4.71883407307753,8.54229796542357,5.29706727884328,6.12119799853805,1.25934860289847,4.98257291212711,9.26014044635072,6.72924323648382,1256
420,Item_420,8.25393545122247,8.15728701126949,1.34414867904504,8.97875669513136,9.39222965731257,3.97345045426677,9.96124457319217,5.54039403222481,1276
421,Item_421,2.49311129736814,8.12775841351785,2.63134580400992,1.39388141651134,1.25807528227684,7.06169647652952,5.19150127855037,3.21779410083473,1543
422,Item_422,5.32061116994892,1.29298586049591,8.7040020641249,3.98418180002864,7.1839898488018,5.15825947596195,9.2306501994549,1.19689504260541,1118
423,Item_423,6.81915178859146,9.81226353036174,8.45855782386538,7.04189440801435,3.08093451301969,9.06819748426243,5.82441904698112,1.24077668947267,1518
424,Item_424,8.9369612963525,3.6500111042727,4.08907037530901,1.02208404082018,7.64726057110285,3.49220164435787,6.34817448005922,6.20184214180562,1300
425,Item_425,4.49213744460669,1.8216798467684,7.63949824542712,9.74414364145272,2.55942170795385,7.42075136599719,4.89842321174164,8.73408040463184,1112
426,Item_426,3.63987576979104,6.47905706010447,8.02613239478743,8.52014616175873,8.31918474345547,3.43046837052508,7.68947285791014,6.04234465860741,1475
427,Item_427,4.57740714882841,6.05401197018919,2.98879717463915,1.79234779905086,4.10325021443744,2.91734623981336,7.15317894754517,4.85370253288679,1702
428,Item_428,4.89736870824723,5.05167492047376,6.52105224711757,9.38024540380023,2.26906915161879,4.114466175573,4.43680233886476,6.45499781938544,1396
429,Item_429,1.35242381885385,6.66153556632108,7.23344216383862,4.54757872996083,1.21213161283039,3.09674958290339,2.22442417738234,6.40804034648636,1073
430,Item_430,3.67508783223286,2.28254419241993,1.9432495432447,5.56903081030252,7.44243032265575,8.72308110762875,4.29687047317166,3.50269042473599,1556
431,Item_431,5.53869378756347,6.50445460007761,7.72855138709094,9.99883607695434,9.07658978700599,7.7151739395399,7.85099080841803,8.68631766308488,836
432,Item_432,3.34435898082003,3.50077359847532,4.83625219748152,4.53025569224488,1.39889506278888,5.57810073666806,6.2820046216946,3.21354231670149,1878
433,Item_433,9.55348865583159,6.76286779785963,2.69269013350154,4.55091260524326,2.74978345375346,4.72165638556297,7.89233885079619,3.01787816023925,933
434,Item_434,1.44386957945204,7.59346156640706,2.22433137707422,5.20093391765944,1.74420974027467,9.18255112368076,8.65317411339328,5.69366816279533,1216
435,Item_435,3.5761001819005,4.78131060521007,8.05114058959875,5.65531285611404,2.39674019503428,5.48982557979507,4.41505517618529,6.59080728590599,968
436,Item_436,3.59144866659169,3.94982724691971,9.1913548114033,3.16263972015338,9.45007880786682,9.29808746770059,6.14320688611224,9.22412532127595,882
437,Item_437,2.6939393820344,6.92666277245092,8.48734782523556,5.23645080818124,1.4331695626988,3.31442007758886,4.22963141174257,2.73789623133533,1914
438,Item_438,3.97813284763951,8.71210207122569,8.62928841005785,6.58490360958171,7.58113675763542,9.413825854779,4.00484584856363,5.73282030449079,1545
439,Item_439,6.97688861385834,3.68987885228908,4.01253656313967,6.22928082945937,1.82134173808338,5.62448268732457,2.32174677796191,3.52939059279557,1690
440,Item_440,2.91076193057482,9.90812531720515,6.0460398202771,2.18964371913997,1.19215197959202,8.594004764466,7.06343570737836,3.29445158473276,846
441,Item_441,5.59325570929929,3.2082415157741,8.45323456926142,1.87288220863419,9.6657616244671,2.50095550718226,1.7827840813502,9.24895236776898,901
442,Item_442,4.15774853978383,9.00071958258856,1.20213081530225,5.52505910744821,7.07257125449546,8.07136485130642,6.36402597656602,2.82297059663231,1828
443,Item_443,5.32935864237023,3.51868057658337,3.55021587126245,8.36017488225704,1.20596936405675,9.60765752432556,5.77565374228764,9.88516161356565,1499
444,Item_444,8.15048801450525,3.63693836173736,4.45501526750786,3.87523177060357,6.54994178118782,4.48323583857582,5.36489346559094,8.04935508730173,972
445,Item_445,4.47830677947918,1.09291851729558,5.56808866515984,7.92709927556995,5.46838288510481,7.22107618550439,7.37155876794823,8.8126191372785,1268
446,Item_446,3.4520670019735,3.87891104532381,4.89500781552975,5.67869587258511,4.16647240263876,2.225109697574,3.33980810242693,3.41690356443718,806
447,Item_447,1.14999198493885,8.2576367567607,8.39262793263546,3.8128647225897,9.30094940384244,1.76949018059504,3.64321212655517,3.51052133429225,1172
448,Item_448,4.60798738498258,2.56836664692134,8.3300530788486,9.1581683910688,8.15522536475556,2.00354178707341,5.61943213107745,7.77914739097833,932
449,Item_449,7.33682366046502,5.31864548942987,3.47741759459168,1.38536766512835,4.27310415533929,1.20853480057775,7.14892084443162,9.33023667969817,974
450,Item_450,3.77997191183793,3.17859578976723,5.81094696122897,3.29901807340418,1.24175044514242,8.27184869890615,3.24533422878359,9.89682676370595,1130
451,Item_451,7.72906651469524,4.38994704764427,9.41209575004229,9.28677599221342,9.95122723732098,6.55355867096262,9.38141412595013,1.02910195687756,1877
452,Item_452,3.48062221064785,5.95119004922501,3.68845359451034,8.09762031893251,2.03081852903583,5.20073899259166,9.85378175036665,4.95419610943158,1649
453,Item_453,5.82557979910796,7.02644678189491,9.62999794610746,7.42862887161332,4.08597611950155,7.63913453558805,8.41128561348905,2.09611251679139,1960
454,Item_454,1.72117257058785,4.2722121025986,2.49095291035978,5.34329590268285,6.28400181585423,4.53456064437356,2.14968138636312,2.76803665069247,1038
455,Item_455,7.2837879706882,8.51689971995988,9.901695366788,4.55666661160817,7.81213669754033,6.45767491515914,5.58519722309297,6.16508554877688,951
456,Item_456,3.40915151286678,7.31042773149263,5.47321424409737,1.56195632945533,7.96608255474859,3.93182507011678,5.75828363741451,1.13904651880002,1922
457,Item_457,6.10921530474069,9.76520389066494,4.60465105775732,5.74578885877435,5.68409344908281,5.38455837965378,1.14465803917276,8.16519955783643,1879
458,Item_458,9.54004271649154,5.61225753399494,2.40569238391434,9.18108177623411,7.99333802099626,3.9617610001882,7.89961408460055,7.81801464820372,1691
459,Item_459,4.04031954473549,1.82667013107426,3.66521445015515,6.45729737996411,1.83048470264939,5.38582639911186,5.53620695842005,9.00968826038674,828
460,Item_460,1.4618278549914,3.12915138522879,9.42253283174997,9.16958062660931,4.22352068816547,7.8318295133016,6.36657001300634,8.00092838458434,1779
461,Item_461,2.76646367139412,1.31230203618482,8.24664810356127,8.39985922350901,2.68219091264342,8.16487703704117,7.67716119161223,8.64794766175964,1730
462,Item_462,6.87488331293067,3.29649013224042,2.43763007311638,6.92454040845619,6.21729606667996,8.49035617010414,7.60360488430923,6.69475036847148,1591
463,Item_463,6.04162146766536,8.24274550262582,7.91308650606394,8.69069113044392,7.04806157037829,7.91763220889673,8.47014665006945,5.52442106851325,826
464,Item_464,9.84899775568199,1.73691051764065,5.06153640363939,6.39862150846851,4.41935132469512,2.44298752801842,1.92241187445679,7.10362421244671,1609
465,Item_465,6.01093922177955,8.55995255864543,7.68394662237303,4.97768098050692,6.01202134726713,5.18353614025167,1.39277494553672,7.96236041188807,907
466,Item_466,8.43236794178225,1.52423516612665,4.56798979137384,4.80828149337376,1.32787465722866,5.05186392907498,5.34783322399928,7.89480664796937,1844
467,Item_467,8.50122404289739,4.17439581740761,2.82386477356326,3.81024478578987,1.11632881434555,1.42650638228487,7.9016048648939,1.77878314664322,1610
468,Item_468,4.27524274654224,3.46928206404708,6.51022726013011,9.98250170126461,2.60405597507992,2.68181954241964,9.5233821796682,4.28696479157074,1737
469,Item_469,8.02074644550793,4.28767150740556,3.62557086028209,7.03004066644969,3.38998857707842,5.73883130479989,8.32865511533732,9.26485689306509,1190
470,Item_470,5.68469241139414,6.12451329260061,6.26007020655404,3.29108566509631,1.38155729848108,8.71119424861008,2.10182591985653,2.75007058037423,936
471,Item_471,3.1553251210942,2.69742350927092,2.91398028380876,6.55398388443849,7.09322533384661,6.4281547303959,4.16983566964716,3.6229205709973,1172
472,Item_472,8.72482954862829,6.97258142854072,4.53860195867111,8.14119380426245,7.96097087670521,3.3313617889571,2.37032031716635,3.63813262566997,1946
473,Item_473,5.49956774072075,7.44843726735223,8.75395163695306,8.62965456358888,7.200225936935,5.88255045026972,3.46799582418186,5.5727647801051,1178
474,Item_474,9.24557324853954,7.44810608278917,2.58208525341753,3.29751373308053,8.24662188171754,3.75185358765253,8.12507304290339,9.71203245575969,1818
475,Item_475,6.16504712244332,6.94445248107631,7.7415099811578,3.74439671019993,7.03439586823149,1.08056094577746,5.36293664210891,4.00050820793056,1934
476,Item_476,4.01803876746504,4.23183638949545,8.99811748834198,7.60371057306423,2.50255571600551,4.11026604309035,4.2012303371773,9.11387368788672,1354
477,Item_477,1.07804526614784,6.50409647263735,8.45865241330128,9.61516760161559,2.14504690893965,6.01569690235111,7.29496953111703,6.99521223625382,1105
478,Item_478,6.67483069277594,4.86967676400428,6.41597356627931,6.61898928344767,4.23581286220126,2.20686161671062,4.54026119758608,2.03219703589304,1201
479,Item_479,3.31922235894538,9.38845056455203,8.42788075629069,8.71025288411188,8.21423345713839,7.27695474188607,7.77759604784701,8.92493620756261,812
480,Item_480,9.13768715106152,1.41756004810692,1.81181034179416,7.26220430939263,4.30714319000517,4.28050799078318,1.66551655845159,5.24000488974238,885
481,Item_481,5.41699890755652,2.75169979824477,2.8770943153765,1.09550005580867,8.49855883671522,6.77462080053781,4.71050413418977,6.04673143177622,1760
482,Item_482,1.41411486023772,3.79825161284251,8.27366638362048,5.49122554064731,1.01694252640295,4.60981490834113,3.42002169901321,6.08338360937579,1906
483,Item_483,7.55606736351455,7.40331900731561,2.14098593463237,6.95454698252996,7.23542256226811,2.55615384321631,6.70530821357112,5.96015675228951,1183
484,Item_484,2.88906926737747,4.04747687323185,9.95652353195099,1.17382513248677,9.66552901947402,8.1690020728375,4.67650276055105,1.017108078773,846
485,Item_485,9.29333389138741,6.21726598801953,9.05508912975125,1.05787320461074,4.93556404443815,9.30692915860441,9.90668797269712,8.51270169895705,1477
486,Item_486,5.29063236335046,5.604071136013,7.45379384769529,1.09888275851206,4.60930649716257,5.1856818878252,6.94770864596436,3.01934699207385,1660
487,Item_487,8.82907114800843,4.31062414403544,6.88167098071693,9.77944071850197,3.15349951708567,8.19121012154936,9.12674014196202,6.22440858620116,1340
488,Item_488,2.02678995255807,4.02847691964211,6.13969947701244,2.67703355816863,8.60590598112158,1.34583181921895,3.38307118356868,5.39387295855403,856
489,Item_489,1.43239225198792,4.04024177440339,6.18957118848042,4.59602246840452,2.06241969693121,4.51762325870412,8.60904621606868,4.1120904301089,1449
490,Item_490,5.51172414814991,4.07685240654702,6.97417901043854,8.58326386942467,7.39104268779365,5.78314917423238,2.66432439243368,5.50638568004875,1774
491,Item_491,2.72535326054555,4.84301605207723,2.67873924286566,3.38086184199593,6.889421869388,2.14696395574337,8.51671119391381,3.15492968083878,1906
492,Item_492,7.46880637352866,5.12916065424528,7.03691840164514,6.66399474661847,8.42148952806577,1.41854158926739,5.81443663122883,8.41437433497443,1121
493,Item_493,9.6315150608367,7.8365328272282,8.66095652926385,9.49701836845006,5.12710589938339,8.59521344366902,6.86014194253744,3.96875606799794,1984
494,Item_494,3.53765912002297,7.71698256044695,3.56565870669953,2.76303668520415,1.61394103697394,2.93939504168586,9.9977987182468,8.78548864022027,1197
495,Item_495,8.17229517804489,7.29867259004854,5.40017044101067,7.83781013375995,8.83683744707318,7.73549985532998,5.71276025027692,3.19240167464476,1301
496,Item_496,5.29239475333415,4.37445106843608,4.14156701743531,9.8865225635633,3.29923046194471,7.17882555372156,3.36330481039463,8.9461520411865,1103
497,Item_497,1.0633571459512,9.35373604641927,3.79259609662284,9.85358542942005,4.78608144477727,5.28563271231803,9.39120752774321,2.97722878329725,841
498,Item_498,8.934102260531,1.5348979609252,8.31207765050536,8.74101950817232,9.42562154690745,7.30892840274729,4.32419477156367,4.8985406741136,1814
499,Item_499,9.15457166553636,6.37288936484991,6.6881505718297,6.16895697325407,7.6817823031836,8.58566274644174,1.55466914388738,4.48061440390525,1543
