,User_ID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,Budget
387,User_387,1.18081604074846,5.75282165243365,5.73710664925418,7.33356634481362,9.23939093377801,2.73234629112641,2.92819260530287,5.33164722158644,66
388,User_388,7.06006290612663,6.81798488625604,8.86769746145761,5.60716685358586,8.69763346317571,4.19218434442394,4.67466094551915,4.95202782333008,211
389,User_389,3.70909376642851,3.14093040335489,3.17269224107629,4.90828697967158,1.77936291581486,8.59875404574256,3.17827803544828,1.61328756820085,104
390,User_390,9.98576037083442,8.29993086048281,7.77338218887546,8.71091931193086,8.5419309876249,5.30287856087421,4.53259562001858,4.46388805282503,179
391,User_391,2.99469858160037,6.8143533189159,3.0684498394088,8.64928682994506,6.5341604276161,3.03327373027617,8.85629207995626,1.67111596923404,157
392,User_392,7.83541589392983,6.41807002002388,5.8810196582732,7.16780445723972,9.38027668413634,7.79181972046266,3.7923137967824,1.68910157961437,286
393,User_393,1.34025422785951,1.74479336296405,9.262706421798,9.32680307584594,5.75679116661492,1.48861612684886,2.68183317947412,8.33969521882013,238
394,User_394,2.78450886044472,6.05777231418251,5.39402554834763,3.61057481492389,5.48621995208442,7.96149542121149,3.90277650971734,2.60861458420607,214
395,User_395,1.08980983252998,7.32738325945454,1.92320197454107,6.94401803128202,8.64923590157229,4.22241278776312,1.2374254817457,7.03640815788005,159
396,User_396,9.42551314448351,4.27370025150821,5.75393163940197,1.11159124771481,5.77344364317574,8.08300528429724,4.67694655465372,1.57353718612548,236
397,User_397,4.32765183629363,1.66937974811071,1.54649534874617,7.53106892837782,7.5243658652158,4.98149550040233,4.98750677997954,1.19917196994566,145
398,User_398,2.76753260318924,1.65015294552945,7.64379067606639,3.25450129828721,5.04572222046426,6.49281694410465,2.2362844780647,6.89563400401132,243
399,User_399,8.52920579221988,5.72105938159288,2.35355717826195,1.04007669488467,8.69676610716009,1.74819393918818,9.98265998312274,6.47418270261411,184
400,User_400,6.76890376650082,6.81308378842505,1.16633025186948,7.87952679745285,1.40801223286956,7.29362246206666,6.81510414764837,6.75612330862257,211
401,User_401,8.8684082452322,1.19504357622657,8.26161852041816,6.67882075876369,2.09560000097818,1.95559184546908,9.14106379780121,5.9103546631796,278
402,User_402,8.17985313823462,9.43326518873306,8.68072127449291,3.78976033030986,4.87967706647853,9.89155047096141,8.2553247910094,9.01021801002229,144
403,User_403,3.21438425723977,2.21541828203751,5.19200007445722,3.48951458324533,5.53758632833657,6.3343330486487,5.35651798120562,3.5854324012676,222
404,User_404,6.08712990832584,1.64735366631465,1.08610839468872,1.95793537093154,8.53438937040681,4.33832938677286,4.32670132707725,1.03165666766666,104
405,User_405,9.92018137486112,2.66810027690882,2.40000010316406,3.98119979533771,3.31286896138135,3.16035145605638,2.33248167929958,2.30742616090871,285
406,User_406,2.96861461385391,6.21445168350706,2.99858380363717,4.99896748336417,1.74364886284477,5.39536519768145,9.92021931408541,6.43005564433282,172
407,User_407,1.5795740566964,3.61475433894681,2.46872881063786,5.81069980716322,9.32445990873284,8.52491228524569,2.83906654877964,7.41344542580699,154
408,User_408,4.10702396762962,5.74337139488907,1.13381584682129,7.5730976323448,7.64735038949644,5.53528049225319,7.8069330357919,4.80852762356168,151
409,User_409,7.778640862972,9.22174192731562,8.22175898811659,9.16480190540048,9.32407145941759,4.59323255281239,4.21584196962877,5.56234836525808,179
410,User_410,3.19696194555187,1.39695320909556,2.06508424978548,5.24852217881269,1.402870619118,8.23172662624757,4.31935402734022,3.17879708180246,204
411,User_411,3.48570146375698,6.53743944525434,2.8304267349077,5.76083530708733,8.60030913358325,4.41354095628521,9.94292060012863,8.28666370147661,121
412,User_412,5.74058026007116,9.21983265026472,4.91885789462884,5.03724817999703,3.73840516673955,8.02278327505564,3.54102811811085,5.88097540482706,232
413,User_413,7.14476984664016,9.5622586946471,6.42748751757945,2.52695355057591,8.43935074221015,1.31632740082836,4.10547423607893,8.08225728676632,272
414,User_414,9.18328824605974,3.64805707851587,8.7605219049801,4.4351907116777,8.34663301603488,2.41121598693058,4.74859341226445,5.62953550488829,133
415,User_415,4.44679792383066,4.56995980582301,3.31535311426314,8.17887760602473,6.49287211463254,3.01302997056345,7.37412662856482,1.55639944024689,201
416,User_416,3.15575572020825,9.24197233224743,6.64549175977623,2.21073384700513,1.06531611604703,9.65281915591084,3.40822382642014,5.79736663357852,187
417,User_417,5.67298950747775,2.85049326625329,7.82051517015568,6.11949318538362,7.13645245618299,3.90965394381284,2.02487269546108,2.13808216006903,211
418,User_418,3.757728958577,8.88969748461136,4.39813930263755,8.37116917216908,7.9978769223365,4.83885073000593,7.02392468948644,8.24157615827725,150
419,User_419,6.79325949969637,3.01610523452551,7.83166695789877,3.25532772324098,6.44595392865046,9.28810702012908,7.01521496367859,3.53392059482679,54
420,User_420,5.98549594653671,5.80393042051062,6.94430583354587,1.10980485321702,7.39951015266246,3.46430117815824,6.66442807948692,3.63394967791089,256
421,User_421,8.98570505881757,9.64590052323108,6.81550850534997,3.06109091494045,1.26314014874458,7.62968691761897,8.39717048438586,2.19254477368932,75
422,User_422,6.49384922443658,5.37041499767965,4.75795871619205,6.81072803978905,9.46669651580303,2.53421876987953,3.55231815084609,9.46185084187086,61
423,User_423,6.80497595432176,9.12191222574758,1.33016632366785,3.51283574088732,9.20112617575968,3.23958412922061,3.13838823936069,5.78282653358735,179
424,User_424,7.91664544895371,7.91407602817781,1.59428744809067,7.47477862342399,6.02008243066995,1.4665604111925,5.82566590523475,5.09086668958182,187
425,User_425,1.55974569977079,7.07703451366327,4.08372965519681,3.07514572988861,4.78784579199789,9.00885964290426,6.58491793173334,2.02926766192303,230
426,User_426,5.16127578604333,7.00689136661119,3.04520151987839,8.43202950843186,1.76388979537114,7.84955797193712,6.1108217247014,3.35786936558873,110
427,User_427,6.11448132875735,8.57572916956672,1.78275193060172,9.00529991058425,6.92225346587391,1.01416401826326,3.39224486937043,3.25691078960309,248
428,User_428,2.1739527572682,6.82533174216802,1.18340939907364,3.29738283256826,7.35157633530472,9.24623287762735,2.17347012473223,6.10503395942518,140
429,User_429,8.78646146859774,7.21957031417955,1.5096481447121,7.25333651353081,3.92389013718084,9.59470817520548,2.76687616393975,2.31436945724127,282
430,User_430,8.49063121925525,6.15778657579293,3.14478070324296,1.24860478028209,5.88552312697791,4.40676571169962,6.67498164053521,1.95572859961955,217
431,User_431,2.77048094155181,1.98589080947276,9.37908246514689,7.1783218861181,4.77248075723964,8.65302761087971,7.96896534054272,2.27744588195254,50
432,User_432,3.53341433921779,4.37189517837284,9.69427995135399,7.50121584460697,4.4570153852541,5.05864887011939,5.31085570787178,9.26311005223964,52
433,User_433,8.52304716581123,9.98926143081359,1.54855825600514,7.18647742307344,4.25884236163849,4.89072054996487,8.60119818615365,3.36936294104506,132
434,User_434,8.18329321864024,2.88765275699278,9.04569070827102,2.22473652184269,9.07463287451875,2.61387151846525,3.91908651270283,7.88937632176056,217
435,User_435,9.43175732697743,5.85443156467984,9.49180225225876,8.51182854925662,8.81600472427912,4.53488545570264,8.47872835849029,1.6792252365058,134
436,User_436,4.9449855301084,6.49516612490028,3.10427556355939,8.66273977505682,7.04098802658529,1.5109287962676,2.55113520455936,9.84484355504136,82
437,User_437,3.91465062229964,2.66300303078667,8.04697322776037,5.0394931256058,9.10391328554414,8.95276769832365,6.33201819673251,9.0921141675078,153
438,User_438,8.27297469792323,1.92637628763788,4.19426327381792,1.33207046147909,4.76591318683668,4.80906155283244,6.53767420026423,8.22514786239908,209
439,User_439,7.89619026134506,4.07175904557308,6.73855488472256,9.79172961360712,1.11682403376024,2.06387822814811,5.50786100989012,3.03517208384028,162
440,User_440,8.67333184042752,3.24329492129731,3.26222526313579,1.59378901486416,8.3216850537271,6.90798398904568,2.66111739619367,8.41568054459419,116
441,User_441,9.63068504150401,4.953044908244,4.11011545882502,3.48645911133053,1.16567188640522,7.32010147825993,4.92925695148117,9.32344617625167,111
442,User_442,5.05072725783742,3.59550528779858,4.93432464929694,6.82066397449615,7.30993046913318,7.12101563080843,7.5409856337276,4.11295888266809,59
443,User_443,3.37186747982467,3.11598976799402,1.48660379727416,7.45270887043459,2.21943461203069,7.34868769452992,6.75018079158164,8.77577004412303,53
444,User_444,1.58514802304958,6.77064977337539,9.17948786561002,9.96941671815055,8.91852747496694,6.51813134310262,7.70403233235675,9.44919787463836,265
445,User_445,3.66231596057349,7.49149763760638,6.26687260120622,5.05252187631574,3.56247584582925,1.13113683010538,5.5112754530985,3.96762978173175,156
446,User_446,3.57182129938921,9.43553719445602,7.97097079912578,1.31844707992475,8.44210196812115,2.69685564908288,5.186060778985,1.05009949068972,181
447,User_447,2.46247694813615,5.47166917049455,4.04696713368406,4.11973314838,4.06353670600522,3.63440541237478,9.07858157845191,6.11251154495768,233
448,User_448,3.0831550425337,4.33854695934331,2.26976504991726,8.69943746771986,3.86547986001566,6.75675937067534,9.24774955966707,1.3582091611328,128
449,User_449,1.64527140021158,7.08051152826456,7.07986893074982,7.83454687397257,9.39064191099328,1.35343436290828,4.99270817982422,3.37080280304106,186
450,User_450,5.36081503020547,7.15612979147506,9.46831493392915,3.77723487549032,5.11010318349318,6.71757903704409,6.97793148725153,5.91769076592172,103
451,User_451,1.85837236373201,3.64654952397192,7.17768176748761,2.21744310719636,8.15739591589667,4.38485512145771,4.2514654402978,8.54422981776424,95
452,User_452,2.39746457311753,5.59473469086248,4.27199597874409,8.64261338167649,8.20854514956341,5.64010765102449,6.10133009385178,4.00805771167364,298
453,User_453,7.52398784071379,7.94668427774178,9.60821866022379,2.99208118821742,5.46610814218041,6.44380027693213,1.62990718776241,6.37444814593133,170
454,User_454,3.57953957158099,3.86840650771574,5.26438185304358,8.40288738504877,3.39604112370108,7.83678713438108,3.46249787813158,1.68143406267784,243
455,User_455,8.81951408824319,3.79972119847497,5.76184507157119,3.73000275630217,2.59227443958305,1.56449264032468,7.22103179283987,3.57345496987039,79
456,User_456,5.68098994455206,1.62293192277249,3.78527373512717,5.13328168085792,8.05345855701959,5.70913740680357,1.89296345390956,8.12279029351683,123
457,User_457,9.01445504140625,3.28329519878534,9.02736364578481,2.64990263162425,1.66322512543652,1.59193955001291,1.26536363289822,9.27869273054821,60
458,User_458,3.01588672422397,1.41959629025919,7.2309973742414,7.18842630611036,1.3980699370686,1.86578626330741,8.4459253559058,3.75956320165141,128
459,User_459,4.42916485281367,6.20821518594114,1.17277673867417,2.7851804011773,1.98900508323937,3.11878323281395,3.39150068169479,4.14041707467462,284
460,User_460,7.42785606622544,2.34195073240189,5.49101906111549,3.28565005850871,1.42431589861011,7.7792289238868,6.34819764459854,9.7660879512042,133
461,User_461,7.37049100115767,2.38551685891339,6.83369482822546,8.31961886963887,3.45950389660857,3.32180212317114,9.27520340373444,9.88150008695054,195
462,User_462,2.72690586976961,2.29421718369457,5.2554858308418,3.67798924646762,9.85314720891372,1.20010951433731,9.52831002884321,6.24754331806838,98
463,User_463,1.7001451750806,2.89383232258459,8.0198756438762,2.69993677274237,2.57289067651653,6.5600552706938,1.8211401127454,7.18231535103215,110
464,User_464,3.77705690353343,8.25662121150224,3.09198902790499,7.74692014288688,6.20813522052934,6.95369746383973,8.04330393112171,4.42366174678727,187
465,User_465,5.59208517896345,2.74597625920989,9.14459037022554,2.56149688581842,6.37267477657844,8.83057485821088,8.82927990133107,8.69569421992607,202
466,User_466,1.81604514750534,9.39292282474088,3.48522448338299,7.48101242951014,3.23560674522961,8.55205595512498,9.99700895339866,8.86132993609955,230
467,User_467,6.12279852054214,6.2029440604052,8.55489928597213,7.86391204731556,9.89258890073012,5.29698201674087,8.4934930819702,3.92551860138618,155
468,User_468,7.56740724691293,8.83038995990919,5.2515614888859,5.40830960223699,9.10971788669826,9.15886947113186,9.70636179487303,4.79443992985114,232
469,User_469,8.61448030996173,7.05261300603026,6.80085764981056,8.16114211356282,7.34194822065167,3.29496647244089,1.44587548397696,6.96457867211946,284
470,User_470,9.00809351656272,5.88809768317786,5.32483373803083,3.40688969485843,9.65940464354138,8.91377982569939,4.60133963632634,3.60800889007013,240
471,User_471,6.99788757721687,6.46091452616771,5.84079727739052,2.85002544044373,5.41239567034842,9.27248063798938,3.74793623801477,5.04459900396428,103
472,User_472,6.27460617432898,9.11886659950149,8.00519992674138,3.33871046982207,5.24204769950519,3.18061333291042,5.92956943231018,6.14754603763721,268
473,User_473,8.64735370269593,9.75396265797416,5.77793918132672,2.90320902084889,2.65406425221309,3.94681435716337,6.59330237633064,9.02861877406508,104
474,User_474,6.35196916915908,1.57655233398218,2.03430053076387,3.20381988096805,5.01361454935907,8.32982031072661,1.53343782444788,4.4533476913033,103
475,User_475,3.37505534753783,3.58229294476949,1.71318728272338,5.32867020879767,5.60050718346202,6.37728369238552,5.43404264051909,5.87884396194634,240
476,User_476,6.69204106194915,5.15692908755551,9.20793856326446,6.31881564724263,3.76797929265217,5.47669161126082,1.6589628654491,2.60888268460122,195
477,User_477,7.15512094692665,3.27300753881666,5.8125622001728,9.17051598865492,3.60833405908133,1.57149072841724,3.10911172099734,4.29950447907233,188
478,User_478,6.11279485362551,2.1460666109835,8.37593439577151,7.97270666866526,3.95463381173957,4.21553654583991,9.21520069077358,1.66397670821247,121
479,User_479,4.44231133370348,5.34171184141029,1.71493911258585,8.23111519332513,7.09822057023567,2.1407640551516,6.4961610258868,4.50371983444476,227
480,User_480,6.92901097836736,7.17311393576297,9.65568339241269,7.14582698567707,1.16891218194016,3.86646972481111,3.33905789143675,9.60897048434229,77
481,User_481,1.72211208533832,8.23317765966078,4.37811547452279,8.30228984921574,8.00535448423857,6.71503275951281,3.48424914025486,5.94447727937842,259
482,User_482,2.29653685388361,3.45491658038893,3.17730029776914,6.86588981826071,1.66254849117443,8.34279453853607,4.54348482812505,9.98637564611096,179
483,User_483,1.41940031054357,7.14555500252455,2.85420740708722,2.01589112778221,1.16225005736856,3.7466124107983,2.80278334133734,9.87949467807587,51
484,User_484,1.43600115075433,3.57054553621928,1.62348454701134,1.09110938070538,5.52213196774051,6.03526362715774,7.90985723757391,4.35736014877494,203
485,User_485,7.05123597505716,4.2828988452071,9.20952167639796,4.21733101531638,8.96507710600793,3.68067918327406,6.39330884077711,2.46735295744068,80
486,User_486,5.24227474582512,6.07268497527162,5.57238802200859,9.05845280798269,5.14218673292099,5.5259966381179,9.51442670916407,1.28009647547878,78
487,User_487,9.53387163099353,1.69470402254558,2.72830575187143,9.44097682357372,1.59238409338787,6.93853521390215,8.05131342303761,5.85767123737568,94
488,User_488,8.11055519398521,3.36771465473746,7.04454343718434,1.90884288541035,5.20612230034761,4.01265572193403,7.02883940463879,5.00093943758526,147
489,User_489,3.20169434492573,9.18668861723353,8.92365687346169,6.07839142070312,3.77141300027225,4.29338698730013,1.76659376275155,1.1605040051101,300
490,User_490,7.10799831092244,4.68056476467216,7.74350459459868,4.0877783300142,3.21952254977222,9.97015160036964,3.32398351509863,3.09280451425137,141
491,User_491,5.35920207368356,4.63514688683967,2.0930752856184,5.8753085984881,5.562496793998,6.49723894349315,4.31815755231624,7.45222940626051,178
492,User_492,7.79821348240268,4.90773505802853,5.51407475622907,4.83857623329317,3.1120645496651,1.44283736067131,6.77371942936893,8.75712912642528,110
493,User_493,3.66151592332704,9.36844617539231,8.42844695958612,7.64034281498187,5.30101800896464,7.00058065225415,9.47711101746614,6.60008493889596,282
494,User_494,8.09855900673955,3.25470139565625,6.96845491125796,7.39220943523502,7.88126419250638,8.97767561294977,6.15772823635836,5.03093772693191,118
495,User_495,6.33644270177926,4.59904633111228,4.26287371972117,4.04952631137723,3.99186004801833,4.67666243031754,4.04282813426033,3.75624575743788,129
496,User_496,5.6007100054175,6.70013236928647,9.8334887228353,6.83542357158384,5.75185607760452,5.23851518406156,9.52091355213516,8.27393092127099,196
497,User_497,7.34253555774046,3.19124445909045,9.12452152502456,7.34330930511515,9.14983582728148,6.78039088638081,6.11969949670057,3.34874105967975,170
498,User_498,4.28756022511239,3.49071983502749,3.47520909960323,5.12340017263539,3.64461679973406,6.08934082553554,7.68572229945265,4.82895420575966,217
499,User_499,3.1018840677272,2.31183261255645,6.56632044439787,8.26017660117948,7.99769717516566,9.36411688216185,1.25670847631113,5.48332526076868,271
500,User_500,9.9870279947092,1.2197306075798,7.02159625648932,1.13719434435148,3.73594669091636,6.75832263215478,4.47650542559948,4.19259808684206,200
501,User_501,1.66708587100088,3.48305137467255,9.16360888515494,4.16536517464115,9.79456571296407,4.82727520307939,1.26580012282903,6.08302565816454,142
502,User_502,6.7672823509719,1.62314263794181,4.0475004657795,4.285560269345,6.74461264614666,4.9247310221122,3.67110167602764,8.44197933005242,273
503,User_503,7.8718483530578,5.29901757578654,9.9815206750757,9.71784575697328,1.29088344198753,4.46483230213361,1.81704602218574,4.13717152366395,262
504,User_504,9.09796563414431,1.68392360340665,3.37024398148606,6.79179148664857,9.51926843452614,5.85424377783165,6.42711481684496,5.58890742230394,62
505,User_505,7.73880771656224,1.15828674661965,8.53299516249826,5.1553592332156,9.28927695754483,1.09884863980245,6.23047260199238,6.55787138383986,187
506,User_506,8.15468226469752,7.79473854272346,8.1128630416925,7.92089104699986,2.28722609309232,7.38021800284587,5.38999597022635,2.9973114215269,265
507,User_507,6.56303889262188,8.25512939825554,2.10755630898003,4.54598776961665,1.39601605628237,3.47331652301273,9.23506995004138,9.63375465243344,174
508,User_508,7.44200916124084,7.73988659148074,2.8744579429139,4.1928176654096,5.94838738358646,4.01152848772472,8.82157945211651,7.69529136360725,169
509,User_509,4.24257040008167,3.91889773801459,7.32135031956733,5.36096931625838,4.32676604870018,3.67959477962703,7.0929674040254,2.92007132840998,88
510,User_510,2.70066686434739,3.42731086645008,6.98577767547683,1.71473975355265,2.89117548492856,9.94829029196789,6.12422139390181,1.65535478084722,201
511,User_511,8.02151134323384,8.68360689612111,5.1497869396117,9.97981797980993,9.63066566482358,9.94749130341797,2.07266714282485,6.46522332514152,115
512,User_512,4.4405553253239,9.65067141148087,3.21943268204922,1.8072528864012,6.113996560005,1.85177380913553,3.53382482835402,5.74199819887218,180
513,User_513,7.26688745507145,2.65907406439949,3.1201340689012,9.74445723446238,5.60275948422664,2.20694217462531,4.17897074622266,8.16901170220488,182
514,User_514,2.69579615988098,6.89201631704023,5.75641812273341,4.14238696610332,7.94411302361727,1.29073218040552,9.07508848720726,4.94778078633121,163
515,User_515,8.67283564932021,9.82037653898061,9.33199123929134,9.96861264722046,9.53654160932884,6.32665914723546,1.00596147412267,1.92480909306493,203
516,User_516,1.63631672989222,5.67340360954847,8.75809889531203,3.63163832871847,6.75432178358941,5.96621022493622,5.67599604942443,5.96574871033176,233
517,User_517,6.70606759835417,2.1308233651141,2.61233590688452,1.47709529565347,4.83188624244283,7.12136075201199,4.09147163188715,5.25769904677485,137
518,User_518,4.27109824214243,1.50423629722941,1.16088478157841,3.29022654527207,2.11068539342346,8.93946355288079,8.57175180865758,7.83742644308378,196
519,User_519,8.77890933699062,2.80896637005175,3.82761355916151,4.75458023583444,9.40523391890629,2.47302174382881,9.7117500284933,9.91187851370726,171
520,User_520,7.86923613190294,7.59296872598487,7.78758716948649,6.37173108019603,6.79381188361522,3.55035856482935,8.00275087096298,6.36280020076227,214
521,User_521,8.55599409522198,4.78124079176526,8.10185206352607,3.99272036302469,6.69199822544749,9.27860817809164,7.54780123680384,5.3572896195448,204
522,User_522,2.88834383994989,7.58905325319028,3.04633724191829,1.58542765094619,8.44374321945934,8.65080391395605,4.30231268562242,1.3558904571182,173
523,User_523,7.08122621511152,6.19109721368803,3.56318927058169,1.96861653872196,1.84744534523582,5.38125621459706,9.55194783370987,1.75434738413792,252
524,User_524,9.8145783129558,7.47484234627757,6.96663888393247,7.33789750568295,6.24129998583364,7.60564194965775,7.31015621186201,8.37554625795041,153
525,User_525,7.59339434611846,9.33554567967634,2.75232572006594,8.70681109077763,5.54161914619198,3.30506014934261,1.31258916281867,2.24526331561127,85
526,User_526,2.68140224965183,5.673851796548,9.6142528137831,5.50539443663057,5.69373332414319,4.48176457039322,9.92848251038509,9.05000118074709,259
527,User_527,5.53503927866125,2.99409170928005,3.43029521073168,6.34877312755962,3.43376297988499,2.50573390537623,8.69038363223714,2.51884512392409,297
528,User_528,1.22112161391505,2.67251339273497,9.59429860904955,4.86113823745478,3.78492669163075,9.48191654907507,4.43190142100502,9.0272421224385,162
529,User_529,9.99627959443671,5.71923843750111,8.25305760803194,9.27600248286122,7.08969540156425,6.90380982897421,7.01693217291527,3.94808971228491,186
530,User_530,3.8980949046858,3.06572265826911,7.53768110185861,5.0548578466223,6.2557867119567,1.89712352314564,4.85778274770045,9.21658370467486,104
531,User_531,6.15702825901687,2.12736492620091,6.83076423115443,1.92105139551249,9.4031100948063,8.700818438138,9.29250714736848,4.20464137645747,162
532,User_532,9.69772616825234,6.75614020057264,6.99470044328171,2.4943194589647,9.25144799415544,7.94264310763225,5.7684949614606,7.86101887118344,82
533,User_533,9.05918746248365,7.22235543271726,2.09148582390205,4.89311460639062,7.90937304774508,9.53497594300192,6.96942018703862,6.42721783988361,106
534,User_534,5.48525627701572,6.00969608912792,1.32294145199268,4.84922540732428,6.45700538264369,3.57461508952925,5.32492031365699,2.14767694866583,182
535,User_535,3.00701369495372,9.04086512746643,8.83873638658588,5.73944992681541,3.03412271547637,1.85344205166045,6.44743254814511,6.74288467917437,224
536,User_536,6.35373381147061,9.64617826740128,2.32741903553757,1.0324597579524,6.2977912686125,5.96825751249592,6.37040040530051,5.58152226833857,97
537,User_537,1.16230059694434,2.06131948835511,8.73972810649387,7.81220339933052,5.25767540706361,5.90346198740397,4.79890185099625,9.90889656455324,278
538,User_538,8.91950367358135,8.05084273533865,9.08341658413093,1.4714417253256,2.23568740740556,6.22331090436129,2.52556201925649,8.01299123397525,156
539,User_539,2.05172558202483,3.73784739395522,2.23719190888914,2.20674946535873,7.38450418362796,8.93712996604408,5.13742356288861,9.88618852281302,262
540,User_540,4.11883541716227,3.4621140245672,2.14265601594047,7.37077530292758,8.79029204759877,6.87656972659415,3.67276799182897,1.40146220711609,201
541,User_541,9.91109001822576,3.87708991143402,6.37307818910836,4.78079936158106,3.09658288892876,9.68009598306329,6.83930983966013,1.33877958691403,211
542,User_542,6.401791180504,7.83642604230331,6.60174073647425,3.56483966099931,2.34665333341553,5.93232517815217,9.73254411672187,3.28270250239636,120
543,User_543,7.27785316890354,7.97105880058588,9.29669908072985,3.54208675510813,4.37691777936047,3.53507439296215,1.20986752511858,4.81648143598304,278
544,User_544,8.83789932121008,5.68084362297907,4.57207936644183,1.06659922418771,1.93185669280302,2.10698681728291,9.44426036786048,8.81177024798764,196
545,User_545,9.8853715801863,3.59371418243613,9.85111575049287,8.41809952469692,4.35698680707724,6.97725758186211,5.52292754514759,4.1398984574079,295
546,User_546,4.43846550618175,8.22835773502255,7.53109597096844,9.75380764632999,1.79959066718296,5.17111182762011,7.16359678259916,7.14793975121252,200
547,User_547,3.54711635810884,4.78600253102625,9.83236502081719,6.73029178983431,4.6003614942931,2.13326828422978,2.29081241252625,8.02844688834083,280
548,User_548,5.83971378215406,6.20387481550192,5.08724640744806,6.19715918748982,9.90819970556646,2.11723727117026,5.07490646764119,7.79336394950346,185
549,User_549,8.2380481556551,7.12708003483496,1.0641945546002,3.62225035182915,3.19515641953037,4.99285202722604,2.87110547584832,2.67793733519467,292
550,User_550,3.99919756622951,4.95807113935045,2.28031731014269,8.17287291351462,9.76075444521802,9.76507355477965,2.07039132479762,3.40342001488046,54
551,User_551,9.86557147502112,3.92367098816705,2.72084075728965,6.9067416971278,1.7708583909042,3.83546775696922,1.64461515305578,8.11885619913302,96
552,User_552,8.88583446941263,2.51671215288975,9.95607207434788,6.76057463389679,1.54997281461166,3.55740168272838,2.12564554504285,7.0152362882694,148
553,User_553,5.59703378016423,4.42311459207356,1.26222031798627,2.76964003759108,4.67221872622198,5.1077138093645,2.56736137189226,6.5012338691209,94
554,User_554,3.312047344069,7.03093560251459,2.08498333175041,7.88549203579558,6.97542005296207,9.28398920913917,8.74945954009695,4.15828732103879,273
555,User_555,5.48510255859769,9.27298427160655,5.70570631586305,9.68508127689985,3.12313382297797,7.71190166460817,7.78746097704094,1.99240111849068,145
556,User_556,2.80207539725036,8.18067769832668,8.79966288934924,5.99608690321101,4.66582375170167,2.12999801072066,3.80267511141295,7.77705355606003,125
557,User_557,3.88926098598203,4.32988525188794,4.66721392978555,8.47511487452487,5.95204544556779,6.69111395792218,6.12774542527476,3.94723290718482,77
558,User_558,1.15798949770219,5.88052416197765,7.53159458312328,2.70405716429681,9.90353392335929,2.72477416637056,8.46052044290593,1.38495202935732,147
559,User_559,4.12920351942375,7.94670559284091,4.4907135225983,6.76665939951074,6.81681948491071,5.51094656213246,7.76226110411288,3.39493412828495,114
560,User_560,4.92201063276002,4.16144501549,5.85929062966578,4.03879138392096,1.5869869355027,5.24485494042235,6.89201854187557,9.57323805227467,296
561,User_561,2.5939751391623,5.15702818443931,3.95243859914099,8.65892789217884,5.70532729749997,6.70305179901057,5.4977334595918,2.09972126706976,67
562,User_562,9.98972793416088,1.44180266433877,6.1215509949189,2.38115038046797,2.09486331130882,5.29870564170385,2.96932787289748,9.89062920385147,106
563,User_563,9.04389700986948,4.50439181318571,6.02284974362281,4.45475567334835,7.06831811084436,4.60688945491095,5.81731732207694,3.43521796681105,207
564,User_564,1.71982543892903,1.05658574012664,8.10340065438043,1.26982337386448,6.92774640058039,2.93626436334596,5.24659497717694,6.83164594199983,278
565,User_565,5.43558625618561,1.49778217887902,9.28454551952216,2.93944309125221,4.31417157181305,4.24065567000701,4.74180019018088,3.84458926048191,136
566,User_566,5.7579008485694,4.67023068666393,1.40012950513254,2.88876768618356,8.8036373399613,4.40831366365549,1.90014227647113,3.00011597532601,202
567,User_567,6.57145179891249,4.56372628982143,7.31617033505325,4.69670057793406,3.63058290673845,9.07422016106614,9.52201471327969,3.37168321490917,228
568,User_568,2.41903742913436,4.49914990735461,5.76232981581625,8.12505289264793,4.71067960433042,8.41423290335888,2.79999684913634,1.39049325824368,252
569,User_569,5.97268471060798,1.48111309141593,5.26499374398292,6.78533077467976,2.10588164583195,6.02527895096254,2.86006609771322,6.87148417465262,124
570,User_570,2.31185555295264,5.0874262181534,5.818049272358,5.98459249716605,4.62326624881396,1.21211114900231,2.36679644720103,9.53846819177607,105
571,User_571,7.20006567640053,5.92620878492276,8.11541196662172,4.52418865879826,9.4886778671015,4.49613725327467,5.41484033386805,1.02970704315874,161
572,User_572,4.16730436329845,8.88720085925216,3.66695324338894,1.52367874546131,1.77293972710949,6.70180907139575,3.56749094139471,7.39437224261205,142
573,User_573,6.38929077935966,2.14004697159645,5.9813054803425,1.0798458496972,5.91090636578386,5.946893050234,6.93087450599451,8.32346208046821,233
574,User_574,2.74545750329545,5.95480931622637,8.68742435709809,4.18054694914355,8.67565579313097,2.91110363853155,6.13902430990104,1.68150257315887,284
575,User_575,7.39103001904155,4.41526569313458,2.35800516472763,1.2507734726929,4.9213649742096,3.8279843412408,3.42817067836418,6.17579439144966,201
576,User_576,6.0116522940796,8.31772362025632,6.29420117552698,2.85481564270091,7.40186468515966,4.38841678196098,6.04565702005979,4.97101840425739,204
577,User_577,3.53285235856942,7.80446163928233,6.02875144223567,5.77173901436277,8.60145792840139,5.43951645420025,5.00392402410977,4.89702842220191,103
578,User_578,5.23813170234624,9.57962218530246,5.51490260672744,2.0946352326883,3.02973325507718,5.47803979154351,9.50370781803256,9.49872585871181,185
579,User_579,4.57309065743645,4.81001764661572,4.80356058518539,5.70024790774747,4.00275007656218,3.31906444107202,3.9157661263087,5.80475180907657,68
580,User_580,6.16032706790236,4.30786815498284,7.82644942879925,5.73224690555765,3.16017098995557,9.72480573190537,3.0225196454627,7.34308100622074,93
